vegetable_name,season,year,month,supply_level,demand_level,location,market_type,rainfall_index,quality_grade,holiday_season_flag,Price
Brinjal,Winter,2022,1,531,454,Delhi,Wholesale,30.2117302,B,1,47.47
Potato,Rainy,2023,1,618,580,Hyderabad,Retail,30.24684956,A,1,50.28
Onion,Rainy,2024,4,554,685,Hyderabad,Retail,66.2650758,B,0,43.46
Brinjal,Rainy,2023,2,380,381,Kolkata,Retail,46.70164249,B,0,51.13
Brinjal,Summer,2024,2,377,818,Mumbai,Wholesale,60.66473706,C,0,45.94
Onion,Winter,2023,12,515,744,Mumbai,Retail,46.989304,C,1,42.58
Onion,Summer,2021,4,710,423,Hyderabad,Wholesale,20.55989024,B,0,32.53
Onion,Rainy,2022,6,226,779,Kolkata,Wholesale,24.76076151,C,0,49.21
Brinjal,Rainy,2024,3,762,269,Bangalore,Retail,3.115427413,B,0,47.05
Tomato,Summer,2022,8,186,790,Hyderabad,Retail,2.467920527,C,0,65.38
Brinjal,Winter,2022,11,517,938,Mumbai,Retail,74.12019462,A,1,76.67
Carrot,Summer,2021,3,470,289,Delhi,Wholesale,90.33035848,A,0,54.89
Brinjal,Winter,2024,11,429,806,Kolkata,Retail,50.75337803,B,1,62.84
Potato,Rainy,2022,11,187,275,Hyderabad,Wholesale,77.58265944,A,1,45.08
Potato,Winter,2023,11,880,714,Bangalore,Retail,24.27413371,C,1,33.42
Carrot,Rainy,2023,7,527,194,Hyderabad,Retail,88.379159,B,0,48.77
Brinjal,Rainy,2024,1,685,325,Kolkata,Wholesale,56.11705546,A,1,53.77
Potato,Winter,2023,3,672,360,Hyderabad,Retail,14.61804687,B,0,33.23
Carrot,Winter,2022,6,721,423,Delhi,Wholesale,57.75103303,B,0,44.96
Brinjal,Summer,2023,2,337,917,Mumbai,Retail,69.22518329,B,0,65.65
Onion,Winter,2023,10,151,747,Delhi,Wholesale,0.93293709,A,1,95.24
Tomato,Summer,2023,3,542,935,Delhi,Wholesale,50.08966537,A,0,56.87
Potato,Summer,2022,1,572,202,Mumbai,Retail,66.0192728,A,1,41.92
Carrot,Winter,2022,4,543,884,Bangalore,Wholesale,45.07412108,B,0,54.82
Carrot,Summer,2023,9,390,680,Chennai,Retail,9.818696387,A,0,80.32
Tomato,Winter,2023,11,172,774,Kolkata,Retail,78.83555831,C,1,68.1
Onion,Rainy,2023,7,729,720,Bangalore,Wholesale,84.67469577,A,0,41.86
Potato,Summer,2024,5,555,752,Hyderabad,Wholesale,6.667501829,C,0,28.82
Carrot,Winter,2021,10,382,834,Mumbai,Wholesale,32.81419463,C,1,54.64
Carrot,Rainy,2022,6,219,678,Hyderabad,Retail,22.83783985,C,0,64.45
Carrot,Winter,2022,12,175,462,Delhi,Wholesale,88.89205825,C,1,56.16
Brinjal,Rainy,2023,5,349,491,Hyderabad,Retail,29.6910228,A,0,69.3
Potato,Summer,2024,8,523,893,Delhi,Wholesale,94.32350287,C,0,28.53
Brinjal,Rainy,2022,1,830,506,Hyderabad,Retail,5.021470658,A,1,66.6
Tomato,Winter,2021,5,546,723,Mumbai,Retail,42.01758106,A,0,61.52
Carrot,Summer,2024,10,588,266,Mumbai,Retail,51.35715231,A,1,68.76
Carrot,Winter,2024,10,456,303,Mumbai,Retail,78.87100869,C,1,47.44
Tomato,Winter,2024,11,556,479,Bangalore,Wholesale,32.04718595,B,1,42.46
Carrot,Summer,2023,11,752,641,Hyderabad,Wholesale,65.55276704,B,1,51.04
Tomato,Winter,2024,10,927,928,Mumbai,Retail,60.01402876,C,1,42.16
Carrot,Winter,2023,8,313,457,Bangalore,Wholesale,65.05381093,A,0,65.62
Tomato,Summer,2021,8,402,571,Bangalore,Wholesale,79.89528394,C,0,35.32
Brinjal,Winter,2021,6,279,780,Mumbai,Wholesale,89.59278298,C,0,49.71
Tomato,Summer,2021,6,278,914,Hyderabad,Wholesale,23.34349758,B,0,60.55
Brinjal,Rainy,2024,12,805,787,Chennai,Retail,28.15958816,A,1,69.58
Onion,Summer,2024,4,744,510,Delhi,Wholesale,3.077958602,A,0,42.55
Brinjal,Summer,2022,6,274,893,Hyderabad,Wholesale,60.38139327,C,0,54.24
Brinjal,Winter,2022,9,377,317,Delhi,Wholesale,95.3838509,B,0,40.73
Onion,Winter,2023,6,712,364,Hyderabad,Wholesale,76.70977635,A,0,36.91
Tomato,Winter,2024,10,606,594,Bangalore,Retail,91.5614672,A,1,60.18
Onion,Winter,2024,11,690,724,Hyderabad,Wholesale,87.13360031,B,1,37.94
Tomato,Summer,2021,9,810,459,Bangalore,Retail,79.33047872,A,0,51.15
Carrot,Summer,2023,7,592,174,Chennai,Retail,15.87925067,C,0,43.35
Carrot,Winter,2022,8,855,901,Mumbai,Wholesale,82.54566576,B,0,48.17
Tomato,Rainy,2024,9,558,311,Hyderabad,Wholesale,88.8244745,A,0,41.82
Carrot,Winter,2021,2,273,515,Mumbai,Retail,29.97476428,C,0,55.01
Brinjal,Summer,2021,5,554,206,Bangalore,Wholesale,39.27044191,C,0,32.95
Brinjal,Winter,2021,8,661,617,Mumbai,Wholesale,12.60702625,A,0,56.1
Onion,Rainy,2021,6,321,786,Chennai,Wholesale,91.71845073,C,0,39.36
Carrot,Rainy,2021,12,229,201,Chennai,Wholesale,87.94413983,C,1,42.8
Tomato,Summer,2023,3,746,865,Bangalore,Wholesale,19.91433734,B,0,41.63
Tomato,Winter,2024,1,701,625,Delhi,Wholesale,90.9439188,C,1,34.32
Carrot,Rainy,2023,12,692,810,Mumbai,Wholesale,72.99144461,B,1,53.6
Potato,Rainy,2024,1,192,337,Chennai,Wholesale,55.14149415,C,1,33.58
Brinjal,Summer,2021,7,546,725,Chennai,Wholesale,27.15453846,A,0,59.8
Onion,Rainy,2022,5,490,723,Kolkata,Retail,43.33159723,B,0,46.52
Potato,Rainy,2022,6,336,588,Hyderabad,Wholesale,79.37305613,B,0,34.53
Tomato,Summer,2022,7,788,648,Kolkata,Retail,7.554984419,A,0,57.61
Brinjal,Winter,2024,4,681,853,Kolkata,Retail,75.48745962,A,0,65.3
Brinjal,Summer,2023,4,533,829,Kolkata,Wholesale,35.19575396,B,0,49.56
Potato,Summer,2021,1,891,859,Delhi,Wholesale,92.6130015,B,1,30.96
Potato,Rainy,2023,4,496,791,Bangalore,Wholesale,21.2509659,A,0,44.34
Tomato,Summer,2023,7,801,613,Hyderabad,Retail,79.33586935,B,0,42.71
Potato,Summer,2022,1,938,484,Kolkata,Wholesale,36.18672085,A,1,36.49
Brinjal,Summer,2024,7,776,411,Bangalore,Retail,43.66812991,C,0,39.96
Brinjal,Summer,2021,9,753,341,Bangalore,Retail,0.208195237,B,0,48.06
Carrot,Winter,2022,11,275,911,Delhi,Retail,43.42470851,C,1,68.82
Onion,Winter,2021,8,765,943,Bangalore,Retail,40.82141743,A,0,55.56
Carrot,Winter,2023,9,745,811,Chennai,Wholesale,4.53536414,B,0,51.6
Carrot,Summer,2023,4,938,932,Bangalore,Retail,88.19027821,A,0,68.01
Tomato,Rainy,2021,7,676,596,Delhi,Retail,71.25539184,A,0,55.09
Carrot,Rainy,2024,5,384,941,Bangalore,Wholesale,8.283963916,B,0,63.67
Onion,Winter,2021,3,714,434,Mumbai,Wholesale,36.13985363,C,0,27.21
Tomato,Rainy,2022,6,893,353,Chennai,Retail,62.97880642,A,0,50.04
Tomato,Rainy,2022,4,311,387,Delhi,Wholesale,92.55154059,C,0,33.54
Brinjal,Summer,2021,2,687,744,Mumbai,Retail,46.10002349,C,0,44.11
Potato,Winter,2022,4,382,460,Mumbai,Wholesale,53.34611827,C,0,26.07
Tomato,Rainy,2022,3,400,180,Chennai,Wholesale,91.07879053,C,0,27.54
Brinjal,Winter,2022,4,664,247,Delhi,Wholesale,15.53418683,A,0,49.65
Brinjal,Rainy,2023,4,218,153,Chennai,Retail,80.96544431,B,0,47.05
Brinjal,Rainy,2021,3,157,688,Delhi,Wholesale,78.31044533,B,0,73.06
Tomato,Rainy,2024,2,918,578,Chennai,Wholesale,70.60408115,B,0,34.84
Tomato,Summer,2022,10,859,683,Mumbai,Wholesale,83.57162084,A,1,49.76
Carrot,Summer,2021,7,399,240,Bangalore,Wholesale,47.5758342,B,0,45.5
Potato,Winter,2024,10,230,786,Kolkata,Wholesale,59.46297784,B,1,54.24
Tomato,Winter,2021,4,228,674,Mumbai,Retail,99.44301734,C,0,52.28
Brinjal,Summer,2021,4,650,485,Hyderabad,Wholesale,5.789779548,B,0,43.47
Potato,Winter,2024,8,543,941,Kolkata,Wholesale,50.97541755,A,0,44.41
Carrot,Rainy,2023,12,505,472,Hyderabad,Wholesale,79.28749298,C,1,43.54
Brinjal,Winter,2021,1,552,514,Mumbai,Retail,66.02477088,B,1,53.72
Onion,Winter,2024,11,922,570,Hyderabad,Retail,96.46346492,A,1,50.87
Onion,Winter,2023,6,741,506,Mumbai,Retail,37.20525372,B,0,39.65
Brinjal,Rainy,2022,4,661,174,Kolkata,Retail,83.38957697,A,0,53.79
Onion,Rainy,2021,7,802,442,Kolkata,Wholesale,12.66457092,B,0,32.45
Onion,Rainy,2023,2,515,368,Bangalore,Retail,84.86163381,A,0,47.53
Carrot,Summer,2021,3,569,364,Mumbai,Retail,22.44619644,B,0,53.85
Potato,Rainy,2021,7,165,643,Delhi,Wholesale,23.7717042,A,0,69.89
Tomato,Winter,2021,6,893,729,Mumbai,Retail,27.2940786,B,0,45.25
Onion,Winter,2023,4,184,159,Bangalore,Retail,57.99239108,A,0,50.52
Brinjal,Winter,2022,3,895,498,Chennai,Retail,73.27300728,A,0,57.59
Tomato,Summer,2024,2,823,732,Delhi,Retail,40.90514186,A,0,56.7
Carrot,Winter,2022,10,648,182,Hyderabad,Wholesale,15.02381719,A,1,59.9
Carrot,Winter,2024,10,692,877,Chennai,Wholesale,74.87106246,C,1,46.24
Potato,Rainy,2023,4,538,328,Chennai,Wholesale,21.16751993,B,0,26.63
Onion,Winter,2022,6,414,387,Chennai,Retail,19.50144715,C,0,36.22
Tomato,Winter,2022,12,562,578,Chennai,Wholesale,34.79815395,C,1,37.27
Tomato,Rainy,2023,6,888,622,Kolkata,Wholesale,12.04191049,C,0,32.14
Brinjal,Winter,2023,10,414,902,Bangalore,Wholesale,6.397152837,B,1,60.31
Tomato,Winter,2021,6,314,625,Chennai,Retail,33.75429695,B,0,55.51
Carrot,Rainy,2021,7,271,739,Mumbai,Wholesale,47.19627938,B,0,64.56
Onion,Winter,2022,12,532,572,Hyderabad,Retail,24.88343711,B,1,47.66
Onion,Winter,2023,11,190,831,Hyderabad,Wholesale,44.20151895,B,1,69.39
Carrot,Winter,2022,3,514,834,Bangalore,Retail,73.33069082,C,0,51.55
Carrot,Rainy,2024,5,614,923,Mumbai,Wholesale,21.32454262,C,0,46.46
Tomato,Summer,2021,7,949,255,Bangalore,Retail,89.61507902,A,0,47.29
Brinjal,Winter,2021,11,738,754,Kolkata,Retail,14.64114769,C,1,48.11
Onion,Rainy,2021,3,832,416,Chennai,Wholesale,64.01711324,B,0,29.93
Carrot,Winter,2023,4,495,308,Bangalore,Retail,74.2995899,A,0,64.52
Carrot,Rainy,2022,7,214,408,Hyderabad,Wholesale,38.92210312,C,0,48.89
Brinjal,Winter,2023,3,384,763,Mumbai,Wholesale,53.79438179,B,0,52.68
Brinjal,Winter,2023,11,200,852,Hyderabad,Retail,74.19518021,B,1,83.18
Brinjal,Winter,2022,3,772,571,Delhi,Wholesale,21.56059602,B,0,42.79
Potato,Summer,2022,11,832,748,Chennai,Retail,1.674073275,C,1,34.86
Onion,Winter,2024,4,921,523,Mumbai,Wholesale,36.43835123,A,0,39.56
Onion,Winter,2024,1,352,268,Delhi,Wholesale,34.3749711,A,1,46.82
Tomato,Rainy,2023,7,704,572,Hyderabad,Retail,88.83814059,B,0,42.75
Onion,Winter,2022,9,238,321,Bangalore,Wholesale,77.05748764,C,0,31.45
Tomato,Rainy,2021,8,244,570,Mumbai,Retail,23.97459448,A,0,73.72
Carrot,Rainy,2021,11,456,527,Delhi,Wholesale,0.381279125,B,1,56.36
Brinjal,Rainy,2023,5,452,216,Chennai,Retail,25.55669482,C,0,40.18
Carrot,Winter,2023,6,202,451,Mumbai,Retail,34.14101314,A,0,84.54
Potato,Summer,2024,8,568,615,Mumbai,Retail,18.4126727,A,0,47.49
Onion,Winter,2022,1,307,232,Delhi,Wholesale,37.96171054,B,1,37.26
Brinjal,Rainy,2024,1,393,760,Bangalore,Retail,43.32248333,C,1,54.08
Tomato,Rainy,2023,8,474,548,Bangalore,Retail,87.77806027,C,0,38.99
Potato,Rainy,2024,8,421,747,Delhi,Wholesale,55.01646031,C,0,30.37
Potato,Summer,2021,5,661,853,Mumbai,Retail,26.14054753,B,0,39.55
Potato,Winter,2024,9,791,254,Hyderabad,Wholesale,98.73227279,C,0,17.8
Brinjal,Winter,2023,10,193,357,Chennai,Wholesale,93.99461963,C,1,45.73
Onion,Summer,2021,2,324,153,Chennai,Wholesale,7.988663286,C,0,27.13
Onion,Winter,2024,8,503,913,Bangalore,Retail,17.7492194,C,0,43
Carrot,Summer,2022,2,769,430,Kolkata,Wholesale,74.09639717,C,0,37.45
Brinjal,Rainy,2023,4,841,554,Mumbai,Wholesale,19.99252965,C,0,35.8
Onion,Summer,2024,7,929,931,Bangalore,Wholesale,68.3398745,A,0,42.85
Onion,Summer,2021,6,570,425,Hyderabad,Wholesale,48.96709844,C,0,27.83
Tomato,Summer,2021,11,889,512,Bangalore,Wholesale,43.89749096,B,1,39.42
Potato,Winter,2021,1,402,615,Chennai,Wholesale,9.54077111,B,1,39.35
Tomato,Winter,2023,4,865,920,Delhi,Retail,85.21704629,C,0,38.38
Potato,Winter,2022,10,184,495,Delhi,Retail,26.58094318,A,1,70.02
Carrot,Rainy,2023,9,165,406,Hyderabad,Wholesale,57.14480058,A,0,77.16
Carrot,Rainy,2024,4,303,712,Kolkata,Wholesale,59.36749907,B,0,60.7
Carrot,Rainy,2021,7,320,487,Mumbai,Wholesale,2.308928253,A,0,69.45
Potato,Rainy,2022,6,458,607,Bangalore,Wholesale,77.34131481,B,0,30.81
Onion,Winter,2023,1,783,839,Chennai,Retail,55.06129699,C,1,39.46
Brinjal,Rainy,2021,3,580,629,Bangalore,Wholesale,27.13584939,C,0,38.81
Onion,Summer,2023,6,255,324,Mumbai,Wholesale,23.78012611,A,0,48.05
Brinjal,Rainy,2023,10,355,396,Bangalore,Retail,86.7907113,B,1,54.54
Onion,Rainy,2022,11,859,464,Delhi,Retail,57.2393607,B,1,41.57
Potato,Winter,2024,1,463,230,Kolkata,Retail,6.336263466,C,1,31.63
Carrot,Rainy,2022,6,516,800,Hyderabad,Retail,68.16104532,B,0,60.2
Potato,Rainy,2024,11,547,188,Mumbai,Wholesale,77.88957519,B,1,25.97
Tomato,Summer,2024,5,340,312,Kolkata,Retail,45.44253898,C,0,38.6
Tomato,Winter,2021,3,533,888,Delhi,Wholesale,74.61644984,A,0,54.98
Carrot,Rainy,2021,7,858,527,Delhi,Retail,80.58708616,B,0,51.3
Brinjal,Winter,2021,7,843,817,Kolkata,Wholesale,86.10246025,A,0,52.83
Tomato,Winter,2023,10,168,274,Hyderabad,Retail,57.63679329,B,1,55.29
Brinjal,Rainy,2021,12,267,179,Delhi,Wholesale,70.14018908,A,1,55.26
Brinjal,Rainy,2021,4,311,670,Delhi,Wholesale,88.48335813,A,0,65.98
Brinjal,Rainy,2023,1,268,342,Bangalore,Retail,96.46668286,B,1,55.58
Tomato,Rainy,2021,4,208,943,Bangalore,Retail,69.70528445,B,0,76.82
Brinjal,Rainy,2022,5,552,354,Mumbai,Retail,26.87304444,B,0,48.69
Carrot,Rainy,2023,11,516,649,Delhi,Retail,7.67701012,A,1,79.99
Tomato,Rainy,2022,8,685,478,Bangalore,Wholesale,25.79975679,A,0,46.55
Potato,Winter,2023,1,352,704,Mumbai,Wholesale,54.56006265,A,1,52.21
Potato,Rainy,2023,12,843,454,Delhi,Retail,80.30807237,A,1,43.29
Onion,Summer,2024,11,190,748,Kolkata,Wholesale,4.804151717,C,1,57
Tomato,Rainy,2023,6,686,202,Delhi,Retail,22.62742462,A,0,50.93
Tomato,Winter,2023,5,861,478,Bangalore,Wholesale,31.75756616,C,0,30.36
Potato,Summer,2023,10,599,743,Kolkata,Wholesale,74.78852896,B,1,34.15
Brinjal,Summer,2023,7,583,881,Kolkata,Retail,56.93637258,C,0,47
Potato,Rainy,2023,10,647,718,Delhi,Retail,58.80737482,A,1,50.77
Tomato,Summer,2024,3,362,839,Kolkata,Retail,89.8687478,B,0,56.21
Carrot,Winter,2023,6,541,164,Bangalore,Retail,61.14820167,C,0,41.89
Onion,Summer,2021,2,401,488,Delhi,Retail,42.18942864,B,0,44.24
Potato,Summer,2023,2,766,280,Chennai,Retail,66.11004209,C,0,25.19
Carrot,Winter,2021,3,877,760,Delhi,Wholesale,0.32522881,A,0,62.22
Potato,Winter,2021,2,750,182,Kolkata,Retail,79.80387284,A,0,34.99
Onion,Rainy,2023,12,600,178,Hyderabad,Wholesale,64.5301262,C,1,27.27
Carrot,Rainy,2024,1,310,297,Chennai,Wholesale,88.26621843,B,1,51.06
Brinjal,Rainy,2024,7,553,260,Hyderabad,Retail,69.04825136,C,0,38.64
Brinjal,Rainy,2021,1,381,844,Chennai,Retail,39.70530211,C,1,56.35
Carrot,Summer,2021,3,848,467,Bangalore,Wholesale,81.34400893,B,0,43.7
Onion,Winter,2023,6,744,310,Chennai,Retail,36.16578991,C,0,31.7
Onion,Rainy,2023,4,355,532,Delhi,Retail,54.8935014,B,0,46.25
Brinjal,Winter,2022,4,834,259,Hyderabad,Wholesale,89.0383249,C,0,30.8
Onion,Summer,2024,11,497,502,Chennai,Retail,84.03359626,A,1,55.89
Carrot,Summer,2021,10,469,726,Kolkata,Retail,70.50996496,C,1,54.47
Onion,Winter,2023,12,576,320,Chennai,Retail,77.77018525,B,1,40.88
Onion,Summer,2023,11,247,394,Delhi,Wholesale,89.15581866,C,1,36.32
Carrot,Summer,2022,7,681,597,Kolkata,Retail,53.22702648,B,0,54.75
Tomato,Rainy,2021,12,474,459,Delhi,Retail,50.87483355,B,1,49.66
Tomato,Rainy,2022,6,636,576,Bangalore,Wholesale,54.83299734,B,0,37.94
Potato,Rainy,2022,12,254,529,Delhi,Retail,81.64984041,B,1,48.4
Carrot,Summer,2023,12,430,785,Hyderabad,Wholesale,3.406641181,B,1,62.26
Onion,Rainy,2023,8,318,766,Bangalore,Wholesale,7.310683832,A,0,61.65
Tomato,Summer,2022,8,894,303,Mumbai,Retail,62.32053003,A,0,49.44
Brinjal,Summer,2024,8,464,771,Hyderabad,Retail,5.623034385,B,0,58.7
Potato,Rainy,2021,1,326,667,Kolkata,Wholesale,63.90229628,B,1,41.8
Brinjal,Winter,2023,9,840,518,Kolkata,Wholesale,91.1751853,A,0,48.62
Brinjal,Winter,2022,12,529,646,Bangalore,Retail,79.15085054,A,1,69.75
Brinjal,Summer,2022,10,718,809,Bangalore,Retail,44.01874816,B,1,56.37
Tomato,Rainy,2021,8,907,589,Kolkata,Wholesale,86.64045634,A,0,42.97
Carrot,Summer,2022,3,918,250,Bangalore,Retail,88.6053098,A,0,59.88
Onion,Winter,2024,11,842,792,Kolkata,Retail,73.45175641,B,1,44.52
Potato,Rainy,2024,3,458,383,Hyderabad,Wholesale,71.05883011,A,0,33.33
Brinjal,Rainy,2024,11,180,644,Mumbai,Wholesale,92.96663389,C,1,58.91
Carrot,Summer,2023,11,364,211,Chennai,Retail,13.23655991,B,1,57.67
Tomato,Winter,2024,2,682,485,Delhi,Wholesale,80.23929978,A,0,43.98
Potato,Summer,2023,11,772,912,Chennai,Retail,75.21170483,A,1,50.76
Tomato,Rainy,2023,4,605,835,Bangalore,Wholesale,87.62546211,B,0,40.9
Potato,Rainy,2023,5,431,615,Kolkata,Wholesale,4.248185756,B,0,34.64
Potato,Rainy,2023,12,603,620,Kolkata,Retail,37.50311306,B,1,40.74
Tomato,Summer,2024,1,638,889,Delhi,Wholesale,49.36174136,A,1,58.18
Tomato,Winter,2024,4,513,679,Bangalore,Retail,70.13722765,C,0,40.87
Tomato,Summer,2022,9,444,180,Chennai,Retail,60.1192389,C,0,34.2
Brinjal,Rainy,2021,4,620,454,Mumbai,Retail,65.13718766,C,0,40.78
Carrot,Winter,2021,5,470,706,Bangalore,Retail,72.48459877,A,0,74.49
Brinjal,Winter,2023,4,298,696,Delhi,Retail,12.32348669,A,0,80.57
Carrot,Summer,2023,10,359,188,Mumbai,Wholesale,52.55706142,B,1,48.6
Tomato,Summer,2023,4,301,614,Kolkata,Wholesale,0.89348512,B,0,50.26
Tomato,Summer,2024,5,459,471,Kolkata,Retail,71.93163526,C,0,38.54
Potato,Winter,2024,10,523,921,Hyderabad,Wholesale,53.73117596,A,1,49.59
Potato,Summer,2023,10,275,153,Bangalore,Retail,80.31075518,C,1,29.56
Carrot,Rainy,2021,1,553,834,Mumbai,Retail,43.36060176,A,1,81.02
Brinjal,Rainy,2024,2,550,505,Delhi,Retail,64.16792595,B,0,49.68
Potato,Summer,2022,6,482,479,Chennai,Retail,8.79432908,C,0,31.94
Brinjal,Summer,2023,7,288,508,Hyderabad,Retail,69.24220038,C,0,48.49
Tomato,Winter,2021,12,309,820,Hyderabad,Retail,91.16601314,A,1,78.95
Carrot,Summer,2023,1,498,860,Mumbai,Wholesale,99.87699356,C,1,48.89
Potato,Rainy,2024,7,242,463,Kolkata,Wholesale,41.76377991,B,0,37.48
Tomato,Rainy,2023,12,467,425,Mumbai,Retail,47.32500495,B,1,49.28
Onion,Rainy,2024,6,270,812,Kolkata,Wholesale,27.49417952,B,0,53.87
Potato,Summer,2024,2,781,820,Bangalore,Retail,58.40940884,A,0,45.13
Tomato,Summer,2022,6,183,709,Delhi,Wholesale,16.85596678,B,0,66.01
Onion,Summer,2021,11,472,494,Delhi,Wholesale,5.780917714,A,1,51.46
Carrot,Rainy,2022,5,490,286,Kolkata,Retail,59.03705899,A,0,64.85
Carrot,Winter,2023,10,484,638,Hyderabad,Retail,68.24524523,A,1,77.64
Potato,Winter,2022,12,506,931,Kolkata,Wholesale,72.98960081,C,1,33.67
Brinjal,Rainy,2021,10,156,603,Chennai,Wholesale,57.47722715,A,1,91.58
Brinjal,Summer,2024,7,212,832,Hyderabad,Retail,48.98332262,B,0,77.2
Tomato,Rainy,2023,3,544,782,Kolkata,Retail,84.93283836,B,0,48.52
Carrot,Rainy,2021,11,561,663,Bangalore,Retail,54.69622686,B,1,61.43
Brinjal,Summer,2022,6,495,539,Kolkata,Wholesale,19.58840585,C,0,39.1
Potato,Winter,2021,10,153,357,Hyderabad,Retail,46.27856652,B,1,52.01
Carrot,Winter,2024,2,438,203,Mumbai,Wholesale,64.13574822,C,0,37.06
Brinjal,Rainy,2021,1,595,212,Bangalore,Wholesale,77.40291092,B,1,41.11
Onion,Rainy,2022,7,325,523,Delhi,Retail,52.16939753,B,0,47.35
Potato,Winter,2024,4,908,575,Delhi,Retail,27.85999333,A,0,41.97
Tomato,Winter,2021,6,778,693,Bangalore,Retail,93.36712593,B,0,43.27
Carrot,Winter,2022,9,555,265,Chennai,Wholesale,49.34216348,A,0,55.39
Onion,Winter,2024,5,652,913,Mumbai,Retail,15.94658617,A,0,58.68
Onion,Summer,2023,1,518,428,Bangalore,Wholesale,87.04207165,A,1,44.93
Brinjal,Winter,2024,10,228,190,Hyderabad,Wholesale,81.54634624,B,1,45.21
Carrot,Rainy,2021,4,822,725,Chennai,Wholesale,85.1450391,C,0,39.54
Potato,Rainy,2023,6,922,691,Kolkata,Retail,39.20497072,A,0,42.71
Brinjal,Winter,2022,1,380,790,Kolkata,Wholesale,75.39834046,C,1,48.15
Potato,Rainy,2022,12,374,167,Kolkata,Retail,2.971977103,A,1,46.11
Tomato,Winter,2021,12,806,762,Chennai,Wholesale,30.03388878,C,1,36.8
Brinjal,Winter,2023,11,784,424,Mumbai,Retail,18.7189561,C,1,44.3
Potato,Summer,2021,6,214,841,Hyderabad,Retail,13.50604513,B,0,63.66
Tomato,Summer,2021,10,548,178,Chennai,Retail,9.882713095,B,1,45.52
Onion,Summer,2022,4,252,254,Bangalore,Wholesale,3.441463945,C,0,31.36
Brinjal,Summer,2021,2,839,187,Delhi,Retail,20.38273277,C,0,38.41
Carrot,Summer,2022,1,181,278,Mumbai,Retail,88.48172374,A,1,79.01
Potato,Rainy,2021,3,400,722,Hyderabad,Wholesale,87.94674597,A,0,43.36
Tomato,Rainy,2023,5,282,152,Delhi,Wholesale,88.74258168,B,0,33.28
Potato,Rainy,2023,7,320,837,Hyderabad,Retail,94.51935686,B,0,48.69
Tomato,Winter,2022,6,621,390,Bangalore,Retail,3.548782332,C,0,37.83
Carrot,Winter,2023,11,740,870,Hyderabad,Wholesale,9.536392975,A,1,70.23
Onion,Summer,2023,2,890,527,Delhi,Wholesale,37.33121681,C,0,27.06
Tomato,Summer,2021,2,604,881,Kolkata,Wholesale,64.50841257,C,0,36.15
Onion,Rainy,2023,2,474,495,Chennai,Wholesale,9.673250217,A,0,46.24
Onion,Winter,2021,4,481,292,Hyderabad,Wholesale,51.04134885,B,0,31.41
Potato,Winter,2024,4,361,926,Chennai,Retail,3.974653377,C,0,44.08
Potato,Rainy,2023,11,601,880,Mumbai,Wholesale,66.36790969,C,1,31.03
Brinjal,Summer,2023,2,165,594,Delhi,Retail,81.98046495,C,0,61.99
Onion,Winter,2021,10,160,829,Chennai,Retail,35.5367252,C,1,71.33
Onion,Rainy,2022,4,156,721,Chennai,Wholesale,59.83144605,B,0,66.94
Carrot,Winter,2023,8,760,579,Chennai,Retail,30.60463753,A,0,68.28
Onion,Summer,2023,11,677,523,Mumbai,Retail,9.10243732,A,1,56.97
Potato,Summer,2021,7,595,517,Kolkata,Retail,74.58820422,B,0,33.82
Onion,Winter,2023,1,868,363,Chennai,Retail,92.71758456,B,1,39.05
Onion,Winter,2022,3,768,412,Kolkata,Wholesale,82.27365724,C,0,25.1
Onion,Winter,2024,1,524,184,Kolkata,Retail,22.80326253,A,1,51.55
Carrot,Summer,2024,4,316,369,Delhi,Retail,15.07526779,A,0,73.59
Onion,Winter,2023,5,650,777,Delhi,Retail,62.31518656,B,0,43.25
Potato,Winter,2023,6,808,486,Kolkata,Wholesale,17.49149551,A,0,33.38
Carrot,Winter,2021,5,611,456,Delhi,Retail,64.75479837,C,0,45.15
Tomato,Winter,2021,2,815,563,Hyderabad,Wholesale,47.89379036,A,0,45.37
Onion,Summer,2021,10,354,554,Mumbai,Wholesale,72.09037623,B,1,43.16
Tomato,Summer,2024,6,416,723,Delhi,Retail,90.3581268,A,0,63.74
Tomato,Winter,2022,2,642,452,Hyderabad,Retail,51.18208574,A,0,54.1
Onion,Rainy,2022,3,369,916,Kolkata,Retail,4.300092183,B,0,57.11
Brinjal,Summer,2023,4,445,396,Mumbai,Retail,94.46717485,C,0,40.98
Brinjal,Winter,2024,12,678,571,Bangalore,Wholesale,29.37636648,A,1,59.24
Brinjal,Rainy,2021,5,691,543,Chennai,Wholesale,39.05913558,B,0,42.5
Carrot,Summer,2021,7,233,534,Mumbai,Wholesale,77.62312377,A,0,74.29
Brinjal,Winter,2022,6,860,351,Delhi,Wholesale,42.03158601,A,0,48.73
Onion,Rainy,2022,11,849,847,Chennai,Retail,23.41777022,A,1,58.79
Potato,Summer,2022,4,245,786,Chennai,Retail,69.78045913,C,0,46.72
Tomato,Winter,2021,2,636,354,Hyderabad,Wholesale,77.98991257,B,0,33.88
Tomato,Winter,2022,12,525,724,Hyderabad,Retail,36.66255613,C,1,45.83
Onion,Rainy,2023,9,405,616,Bangalore,Wholesale,42.50708111,B,0,39.95
Carrot,Summer,2023,4,413,470,Bangalore,Wholesale,63.62630568,C,0,42.22
