vegetable_name,season,year,month,supply_level,demand_level,location,market_type,rainfall_index,quality_grade,holiday_season_flag,Price
Brinjal,Winter,2021,4,739,946,Bangalore,Wholesale,60.18014604,C,0,39.18
Cauliflower,Winter,2024,4,326,320,Hyderabad,Retail,94.06448005,B,0,42.04
Onion,Rainy,2021,4,532,191,Bangalore,Retail,56.30425474,A,0,44.97
Cauliflower,Summer,2024,7,860,303,Hyderabad,Wholesale,95.750694,B,0,29.34
Tomato,Summer,2023,4,924,199,Chennai,Retail,25.54527894,C,0,33.93
Cabbage,Winter,2021,12,848,252,Mumbai,Retail,17.63071988,B,1,36.97
Carrot,Summer,2021,9,823,537,Chennai,Wholesale,99.28767097,C,0,37.31
Brinjal,Summer,2023,9,343,282,Kolkata,Retail,15.05822031,B,0,50.78
Brinjal,Rainy,2023,5,303,448,Bangalore,Wholesale,73.10365307,C,0,40.24
Brinjal,Rainy,2022,12,654,449,Bangalore,Wholesale,98.59895471,A,1,54.03
Brinjal,Winter,2024,11,527,384,Bangalore,Retail,4.060211121,A,1,67.98
Potato,Summer,2021,5,732,841,Hyderabad,Wholesale,66.28831249,B,0,29.67
Onion,Summer,2022,4,228,647,Delhi,Retail,27.86337674,B,0,59.31
Carrot,Summer,2024,7,502,926,Mumbai,Retail,25.38192469,C,0,54.87
Tomato,Rainy,2021,7,720,155,Delhi,Retail,32.23189159,A,0,49.56
Cabbage,Winter,2021,5,686,822,Kolkata,Retail,33.54751233,A,0,50.53
Carrot,Winter,2024,2,548,707,Delhi,Retail,46.53564767,C,0,49.92
Onion,Summer,2024,5,762,652,Delhi,Wholesale,30.21226157,A,0,43.1
Cauliflower,Rainy,2023,1,410,492,Delhi,Wholesale,32.44034971,C,1,36.95
Carrot,Winter,2024,1,898,866,Hyderabad,Retail,41.27876244,B,1,60.02
Cabbage,Winter,2023,12,438,336,Kolkata,Retail,83.29664212,C,1,32.77
Cabbage,Winter,2022,3,848,433,Kolkata,Retail,92.97348277,B,0,31.87
Cabbage,Winter,2024,1,421,229,Delhi,Retail,67.05726139,A,1,46.5
Cauliflower,Summer,2024,2,914,786,Bangalore,Retail,3.691020894,A,0,55.73
Cabbage,Summer,2024,11,341,322,Mumbai,Wholesale,88.70790132,A,1,41.16
Tomato,Rainy,2022,5,527,406,Kolkata,Retail,75.00905681,C,0,36.48
Carrot,Winter,2022,7,842,660,Hyderabad,Wholesale,58.84266959,B,0,46.69
Cauliflower,Rainy,2023,12,806,600,Hyderabad,Retail,79.4625614,C,1,37.84
Cauliflower,Winter,2021,3,378,877,Hyderabad,Retail,9.36637889,A,0,71.81
Brinjal,Winter,2021,6,926,283,Mumbai,Wholesale,84.10304388,C,0,30.93
Cauliflower,Winter,2021,10,457,784,Bangalore,Retail,93.47984461,C,1,44.77
Cauliflower,Winter,2022,11,854,942,Hyderabad,Wholesale,8.885018642,C,1,37.03
Cabbage,Winter,2021,5,680,203,Bangalore,Wholesale,99.99570954,B,0,22.68
Carrot,Winter,2023,5,275,731,Mumbai,Retail,92.75746588,C,0,58.76
Brinjal,Summer,2023,10,907,276,Delhi,Retail,54.5892469,B,1,48.55
Cauliflower,Summer,2022,10,361,370,Kolkata,Wholesale,27.03117668,B,1,42.12
Tomato,Winter,2021,7,764,927,Hyderabad,Wholesale,20.87680552,A,0,52.59
Cabbage,Rainy,2023,1,410,569,Mumbai,Retail,6.457954763,C,1,40.12
Potato,Rainy,2023,5,568,649,Chennai,Retail,63.36221995,A,0,45.91
Potato,Summer,2022,2,253,223,Delhi,Retail,4.168153805,C,0,31.22
Tomato,Winter,2024,3,526,390,Delhi,Retail,57.46590854,C,0,36.86
Cauliflower,Winter,2022,8,548,640,Bangalore,Wholesale,9.102661789,C,0,34.11
Brinjal,Rainy,2022,3,891,583,Kolkata,Wholesale,81.0022803,A,0,49.55
Cabbage,Summer,2022,3,337,540,Mumbai,Wholesale,45.06388451,A,0,45.72
Tomato,Rainy,2024,1,863,655,Chennai,Wholesale,96.55027633,A,1,48.7
Cabbage,Winter,2021,8,282,637,Delhi,Retail,44.54651812,A,0,61.85
Onion,Rainy,2023,2,323,375,Mumbai,Wholesale,4.499609345,A,0,47.8
Brinjal,Winter,2024,8,823,288,Delhi,Wholesale,93.36293664,A,0,45.51
Cauliflower,Summer,2023,7,373,403,Hyderabad,Retail,36.13386195,B,0,45.25
Cauliflower,Summer,2022,5,586,311,Kolkata,Wholesale,24.01428189,B,0,33.81
Cauliflower,Summer,2022,1,687,578,Kolkata,Retail,67.0319756,C,1,39
Carrot,Summer,2024,5,280,580,Kolkata,Wholesale,45.09200542,B,0,58.77
Cabbage,Summer,2021,2,309,706,Chennai,Retail,84.33719224,A,0,60.15
Cauliflower,Winter,2023,4,850,729,Delhi,Wholesale,79.30229685,A,0,43.17
Onion,Rainy,2021,7,806,780,Delhi,Retail,14.34952972,B,0,43.12
Cauliflower,Winter,2024,1,273,845,Kolkata,Retail,28.34677978,C,1,57.48
Onion,Rainy,2022,1,795,737,Kolkata,Retail,83.12549639,C,1,37.41
Potato,Winter,2023,10,680,940,Hyderabad,Wholesale,16.29610131,C,1,32.11
Brinjal,Rainy,2021,7,568,698,Delhi,Retail,45.051321,A,0,66.55
Tomato,Summer,2022,11,403,626,Mumbai,Wholesale,66.97666059,B,1,47.27
Potato,Summer,2022,2,398,466,Mumbai,Retail,90.13374863,A,0,44.88
Cabbage,Summer,2023,12,885,289,Bangalore,Retail,17.58176688,A,1,46.54
Cauliflower,Summer,2024,1,458,166,Hyderabad,Wholesale,86.17989694,C,1,28.74
Brinjal,Winter,2021,5,620,874,Delhi,Retail,94.84359019,A,0,66.09
Tomato,Winter,2022,2,418,678,Hyderabad,Retail,14.00371198,C,0,45.05
Brinjal,Rainy,2023,6,284,400,Chennai,Retail,27.77281067,A,0,69.4
Onion,Summer,2023,5,948,545,Hyderabad,Wholesale,51.95468611,A,0,38.86
Cabbage,Winter,2021,4,900,327,Mumbai,Retail,69.60933023,C,0,26.76
Carrot,Rainy,2024,9,217,397,Kolkata,Retail,50.21144582,A,0,79.23
Potato,Rainy,2024,10,767,237,Kolkata,Retail,66.53391447,C,1,28.15
Potato,Summer,2021,11,658,221,Hyderabad,Retail,16.07555713,C,1,30.07
Brinjal,Winter,2021,6,795,369,Bangalore,Retail,50.07957966,B,0,46.17
Tomato,Summer,2022,6,557,591,Kolkata,Retail,44.39355444,C,0,39.74
Cabbage,Rainy,2023,12,239,312,Kolkata,Retail,67.66848503,B,1,43.99
Potato,Rainy,2024,8,503,596,Kolkata,Retail,13.99379621,C,0,33.22
Cabbage,Winter,2021,4,366,331,Chennai,Retail,40.35689233,C,0,31.88
Cabbage,Winter,2021,9,764,306,Kolkata,Wholesale,32.79548622,B,0,26.29
Cabbage,Winter,2022,2,268,236,Delhi,Wholesale,48.82374609,A,0,37.43
Cauliflower,Rainy,2022,8,855,361,Chennai,Retail,8.599348673,C,0,34.38
Potato,Summer,2021,6,504,623,Bangalore,Retail,17.14321108,B,0,39.42
Cauliflower,Summer,2023,7,278,686,Hyderabad,Wholesale,79.21671727,B,0,48.96
Cabbage,Summer,2023,10,327,892,Chennai,Wholesale,20.46406304,C,1,43.91
Carrot,Winter,2023,9,566,554,Kolkata,Retail,12.60518998,C,0,48.7
Potato,Winter,2024,1,765,237,Kolkata,Wholesale,40.75786129,A,1,33.94
Cauliflower,Winter,2023,4,422,183,Chennai,Retail,83.40614914,C,0,31.92
Onion,Winter,2023,10,222,416,Chennai,Wholesale,14.69714069,A,1,60.25
Onion,Winter,2021,5,194,782,Chennai,Retail,0.056428634,C,0,60.43
Tomato,Summer,2024,4,726,534,Delhi,Wholesale,76.72076699,A,0,44.43
Brinjal,Summer,2023,6,833,896,Mumbai,Retail,0.3257457,B,0,53.66
Carrot,Summer,2023,4,697,330,Chennai,Wholesale,37.85425631,C,0,38.03
Carrot,Rainy,2022,3,744,437,Kolkata,Wholesale,90.14450929,C,0,37.12
Potato,Summer,2024,9,549,224,Kolkata,Wholesale,6.305993184,A,0,31.77
Potato,Winter,2023,9,424,831,Chennai,Retail,34.21681642,C,0,38.44
Onion,Summer,2021,10,446,901,Hyderabad,Retail,12.54119745,C,1,48.14
Carrot,Rainy,2023,8,514,701,Delhi,Wholesale,51.68919142,B,0,52.18
Tomato,Summer,2022,10,415,368,Kolkata,Retail,35.49195558,B,1,49.54
Tomato,Winter,2024,12,634,330,Mumbai,Wholesale,7.369676779,A,1,50.48
Cabbage,Winter,2021,12,164,591,Kolkata,Wholesale,89.63163198,B,1,56.65
Tomato,Winter,2023,10,556,155,Chennai,Retail,45.05036378,C,1,37.15
Brinjal,Winter,2023,9,667,811,Bangalore,Retail,93.44592155,A,0,63.99
Onion,Winter,2024,4,780,401,Chennai,Wholesale,37.34801154,C,0,26.46
Carrot,Winter,2023,1,786,439,Hyderabad,Wholesale,97.4975605,A,1,58.9
Potato,Winter,2022,5,382,352,Mumbai,Retail,93.2722577,B,0,33.54
Brinjal,Winter,2024,8,384,851,Hyderabad,Wholesale,99.91400491,C,0,44.96
Tomato,Summer,2022,12,658,433,Delhi,Wholesale,36.59203676,A,1,50.56
Carrot,Rainy,2023,3,518,710,Delhi,Wholesale,51.95280004,A,0,65.29
Onion,Winter,2022,12,799,674,Kolkata,Wholesale,74.10890567,A,1,45.77
Potato,Rainy,2024,6,572,389,Kolkata,Wholesale,16.57520559,B,0,27.45
Onion,Winter,2021,5,629,749,Chennai,Retail,25.12815901,C,0,37.99
Cabbage,Rainy,2021,8,506,512,Delhi,Wholesale,8.212087303,A,0,40.95
Cabbage,Rainy,2023,9,340,548,Kolkata,Wholesale,18.54747694,B,0,37.72
Cauliflower,Winter,2022,9,672,373,Chennai,Retail,71.97154647,B,0,39.11
Tomato,Summer,2024,6,519,886,Mumbai,Retail,1.806690739,A,0,67.83
Onion,Summer,2023,12,329,430,Chennai,Wholesale,88.53918441,B,1,40.19
Potato,Rainy,2024,7,895,844,Hyderabad,Wholesale,7.987855664,C,0,25.63
Potato,Summer,2024,6,817,880,Chennai,Wholesale,45.61630352,C,0,25.38
Potato,Rainy,2022,5,551,524,Chennai,Wholesale,56.11258963,A,0,35.37
Carrot,Summer,2023,12,178,407,Kolkata,Retail,18.65154086,C,1,61.81
Brinjal,Winter,2023,4,413,590,Kolkata,Retail,86.46303743,B,0,53.37
Carrot,Summer,2023,7,194,437,Chennai,Retail,57.24625126,B,0,66.88
Tomato,Winter,2023,12,810,275,Bangalore,Wholesale,78.65536853,A,1,44.88
Carrot,Winter,2021,10,687,705,Kolkata,Retail,8.900157027,B,1,61.87
Cauliflower,Winter,2022,3,445,429,Kolkata,Wholesale,47.26260538,B,0,36.77
Brinjal,Summer,2022,4,662,730,Bangalore,Wholesale,39.30089866,C,0,38.54
Onion,Summer,2023,11,487,511,Delhi,Retail,13.38281595,B,1,47.89
Tomato,Winter,2021,9,543,478,Bangalore,Retail,69.90589834,A,0,55.14
Carrot,Winter,2023,10,433,476,Mumbai,Retail,34.92737777,A,1,76.84
Tomato,Winter,2021,11,833,338,Bangalore,Wholesale,67.96682222,B,1,36.93
Cauliflower,Winter,2024,10,946,562,Hyderabad,Retail,36.97321073,C,1,38.13
Carrot,Rainy,2023,8,398,866,Kolkata,Retail,80.31741209,C,0,55.52
Cabbage,Rainy,2023,7,867,287,Kolkata,Retail,42.02362946,A,0,40.37
Carrot,Winter,2023,10,553,403,Delhi,Wholesale,9.455366637,B,1,52.17
Cauliflower,Summer,2023,5,717,454,Hyderabad,Wholesale,68.54867112,B,0,32.95
Brinjal,Summer,2021,10,492,180,Chennai,Wholesale,82.91066209,A,1,51.21
Potato,Rainy,2023,2,915,461,Delhi,Retail,83.25886296,A,0,37.75
Onion,Summer,2023,1,653,762,Hyderabad,Retail,35.79012726,A,1,60.07
Brinjal,Winter,2021,8,862,391,Mumbai,Retail,61.49890778,C,0,38.78
Cabbage,Summer,2022,4,562,629,Bangalore,Wholesale,79.64530208,C,0,26.24
Brinjal,Winter,2023,7,646,658,Delhi,Wholesale,53.17804128,B,0,44.03
Cabbage,Rainy,2021,1,603,204,Mumbai,Retail,0.796733936,C,1,32.31
Cauliflower,Summer,2023,5,456,906,Bangalore,Retail,25.36756868,B,0,53.83
Onion,Summer,2021,2,424,796,Hyderabad,Retail,37.93752696,C,0,42.79
Onion,Summer,2024,8,448,406,Hyderabad,Wholesale,65.56034117,A,0,41.89
Onion,Winter,2024,2,572,231,Bangalore,Retail,73.30315029,B,0,35.7
Brinjal,Winter,2021,9,545,615,Bangalore,Wholesale,68.39912179,A,0,55.5
Tomato,Winter,2024,5,524,835,Chennai,Wholesale,13.61512281,C,0,38.9
Brinjal,Winter,2023,1,620,199,Mumbai,Retail,90.37314394,A,1,59.09
Carrot,Rainy,2022,1,247,599,Mumbai,Retail,63.91099038,B,1,72.18
Brinjal,Summer,2024,12,391,918,Mumbai,Wholesale,68.83191982,C,1,50.42
Cauliflower,Winter,2024,7,803,831,Kolkata,Wholesale,8.384577188,C,0,33.12
Cabbage,Winter,2022,1,628,505,Chennai,Wholesale,49.19853254,B,1,33.26
Potato,Rainy,2022,6,668,915,Mumbai,Retail,25.36930122,B,0,40.29
Potato,Winter,2021,1,457,335,Chennai,Retail,45.25094756,C,1,32.11
Cabbage,Winter,2021,3,200,804,Mumbai,Retail,56.32946371,A,0,80.93
Carrot,Rainy,2021,12,421,326,Chennai,Retail,85.15189828,C,1,48.06
Cauliflower,Rainy,2024,11,707,218,Hyderabad,Wholesale,69.12866955,C,1,28.91
Cauliflower,Summer,2024,4,380,924,Bangalore,Wholesale,55.77246037,A,0,61.99
Cauliflower,Summer,2022,3,324,857,Bangalore,Retail,18.83923633,C,0,50.98
Brinjal,Rainy,2021,10,629,545,Chennai,Retail,74.61078773,C,1,44.88
Potato,Winter,2023,3,575,814,Hyderabad,Wholesale,31.34141692,C,0,28.45
Carrot,Rainy,2022,5,366,451,Mumbai,Wholesale,27.86154492,B,0,51.95
Brinjal,Rainy,2022,7,316,709,Hyderabad,Wholesale,16.73522073,A,0,70.57
Cabbage,Rainy,2023,7,939,469,Hyderabad,Wholesale,85.00568289,B,0,25.09
Onion,Winter,2021,8,899,641,Chennai,Wholesale,10.23868814,C,0,28.9
Cauliflower,Winter,2022,9,924,667,Mumbai,Retail,66.68476533,B,0,40.82
Cabbage,Rainy,2024,6,759,738,Mumbai,Wholesale,98.05906967,A,0,36.02
Tomato,Winter,2021,3,664,914,Kolkata,Retail,22.13606765,B,0,50.48
Potato,Rainy,2024,5,694,259,Hyderabad,Retail,38.03377618,C,0,26.21
Carrot,Winter,2024,6,770,927,Mumbai,Retail,55.6202673,B,0,57.6
Cabbage,Rainy,2021,8,933,901,Delhi,Retail,60.25852118,C,0,31.68
Carrot,Rainy,2022,4,891,438,Hyderabad,Wholesale,45.95017998,C,0,37.89
Tomato,Rainy,2021,10,374,522,Mumbai,Retail,74.32668249,A,1,65.69
Onion,Winter,2022,6,647,213,Hyderabad,Wholesale,71.33669475,B,0,28.1
Potato,Rainy,2023,8,690,154,Bangalore,Retail,87.1329603,B,0,27.52
Carrot,Summer,2023,3,788,634,Kolkata,Retail,72.57712766,A,0,66.66
Carrot,Winter,2024,2,652,651,Bangalore,Retail,13.81090727,A,0,71.77
Carrot,Winter,2021,7,873,165,Delhi,Retail,28.59059838,B,0,49.56
Brinjal,Winter,2022,8,765,538,Delhi,Retail,38.56039729,C,0,41.46
Potato,Rainy,2024,2,283,591,Bangalore,Retail,66.74548832,A,0,56.32
Brinjal,Rainy,2024,5,539,369,Chennai,Wholesale,41.17855208,A,0,51.88
Tomato,Rainy,2021,8,560,490,Hyderabad,Wholesale,55.04974856,C,0,32.01
Carrot,Winter,2023,2,272,757,Delhi,Wholesale,19.40838273,C,0,56.25
Carrot,Summer,2022,4,676,733,Bangalore,Wholesale,12.37719132,A,0,64.06
Tomato,Summer,2022,5,518,755,Delhi,Retail,26.1148204,C,0,43.39
Carrot,Rainy,2021,1,549,472,Chennai,Wholesale,32.82449536,A,1,65.51
Tomato,Rainy,2023,8,859,364,Hyderabad,Wholesale,90.48359625,A,0,40.24
Carrot,Rainy,2022,8,518,222,Hyderabad,Retail,59.95642857,A,0,63.06
Tomato,Rainy,2021,11,745,211,Kolkata,Wholesale,87.74763224,B,1,35.04
Cabbage,Summer,2021,6,176,165,Bangalore,Wholesale,95.08526967,C,0,24.3
Brinjal,Winter,2021,11,287,579,Chennai,Retail,95.15047502,A,1,77.86
Tomato,Rainy,2024,9,456,359,Delhi,Wholesale,19.73218266,C,0,32.54
Brinjal,Summer,2022,5,240,571,Delhi,Wholesale,70.90287265,B,0,55.49
Onion,Winter,2021,4,538,531,Delhi,Wholesale,15.50176304,C,0,30.81
Brinjal,Winter,2023,8,263,454,Kolkata,Wholesale,4.504280821,C,0,44.45
Brinjal,Rainy,2021,6,290,670,Delhi,Wholesale,10.52221591,B,0,57.3
Cabbage,Summer,2023,1,447,171,Kolkata,Retail,37.06310682,B,1,36.95
Onion,Rainy,2021,3,364,728,Hyderabad,Retail,14.60139054,A,0,65.46
Tomato,Rainy,2024,6,690,720,Kolkata,Retail,70.28906702,C,0,38.73
Onion,Rainy,2022,9,499,572,Delhi,Retail,49.81889877,B,0,43.3
Tomato,Rainy,2022,2,779,600,Hyderabad,Retail,22.48506033,B,0,45.02
Carrot,Summer,2024,5,714,438,Kolkata,Retail,75.18356293,A,0,64.38
Cauliflower,Winter,2024,5,190,898,Bangalore,Wholesale,22.92469842,A,0,89.25
Cauliflower,Summer,2022,12,546,263,Delhi,Wholesale,59.42716258,C,1,30.56
Carrot,Winter,2023,10,536,334,Bangalore,Wholesale,76.35717182,B,1,48.54
Tomato,Rainy,2021,11,804,796,Mumbai,Retail,38.98222258,B,1,50.34
Carrot,Winter,2022,12,617,371,Kolkata,Wholesale,87.65564452,B,1,47.9
Brinjal,Rainy,2022,9,501,612,Chennai,Retail,64.8518033,C,0,44.52
Brinjal,Rainy,2022,8,931,415,Chennai,Retail,82.18635149,A,0,55.9
Onion,Winter,2021,9,809,820,Hyderabad,Retail,10.53283084,A,0,54.61
Carrot,Winter,2024,12,244,233,Hyderabad,Retail,30.93176173,B,1,60.32
Tomato,Winter,2021,10,793,307,Kolkata,Retail,51.46693138,C,1,37.76
Tomato,Rainy,2021,12,910,533,Mumbai,Retail,83.66151786,B,1,44.92
Carrot,Summer,2023,9,512,610,Kolkata,Retail,47.26678938,A,0,72.26
Potato,Rainy,2022,3,826,650,Hyderabad,Retail,91.54983241,A,0,40.51
Cauliflower,Rainy,2022,2,822,708,Chennai,Retail,37.71874081,A,0,54.04
Brinjal,Winter,2024,10,758,769,Delhi,Retail,18.47754072,C,1,47.92
Onion,Winter,2024,8,553,802,Hyderabad,Wholesale,84.55915274,B,0,37.65
Potato,Summer,2023,12,331,483,Bangalore,Retail,60.86962494,A,1,54.57
Cabbage,Rainy,2022,7,342,511,Delhi,Retail,41.95718346,C,0,36.32
Cauliflower,Summer,2024,7,570,254,Bangalore,Retail,91.09160668,C,0,31.76
Cabbage,Winter,2023,2,172,373,Chennai,Wholesale,17.3227377,C,0,36.3
Tomato,Rainy,2023,6,409,192,Delhi,Retail,82.41352112,B,0,39.92
Brinjal,Rainy,2021,2,330,897,Delhi,Retail,33.30221711,C,0,57
Cauliflower,Summer,2021,8,639,654,Hyderabad,Retail,67.93916285,C,0,36.96
Brinjal,Rainy,2021,8,548,233,Mumbai,Wholesale,21.8401175,A,0,49.93
Potato,Winter,2024,10,808,884,Chennai,Retail,58.17422356,C,1,34.43
Potato,Rainy,2024,9,726,396,Chennai,Retail,26.08973815,C,0,27.93
Tomato,Winter,2023,5,159,570,Delhi,Wholesale,94.20348367,B,0,60.29
Potato,Rainy,2023,8,403,535,Hyderabad,Wholesale,17.88978533,A,0,41.5
Cabbage,Rainy,2022,11,754,773,Chennai,Wholesale,21.08102556,A,1,45.46
Cauliflower,Winter,2021,8,594,466,Kolkata,Retail,30.13250537,B,0,42.84
Brinjal,Summer,2024,8,219,666,Mumbai,Wholesale,97.97294038,B,0,60.33
Brinjal,Summer,2024,10,384,350,Delhi,Retail,49.4848377,C,1,46.07
Carrot,Rainy,2021,3,542,733,Hyderabad,Wholesale,52.38801027,A,0,65.07
Cabbage,Summer,2023,10,801,346,Mumbai,Wholesale,72.62543637,C,1,24.63
Onion,Winter,2024,4,532,519,Kolkata,Wholesale,24.32628392,A,0,44.74
Cauliflower,Summer,2022,4,386,570,Mumbai,Wholesale,69.14153317,B,0,40.49
Carrot,Summer,2023,3,187,826,Delhi,Wholesale,92.16651091,A,0,97.32
Carrot,Summer,2024,10,761,297,Kolkata,Retail,39.75653151,B,1,54.92
Tomato,Rainy,2023,6,840,663,Bangalore,Wholesale,90.64389411,C,0,30.15
Cauliflower,Winter,2022,4,398,380,Bangalore,Retail,4.24038494,C,0,38.59
Carrot,Winter,2024,12,767,258,Chennai,Wholesale,68.10358053,B,1,46.3
Onion,Winter,2024,1,239,428,Bangalore,Retail,69.32259366,C,1,44.44
Tomato,Winter,2024,4,283,413,Kolkata,Wholesale,4.910209042,C,0,38.16
Cauliflower,Rainy,2024,12,806,773,Delhi,Wholesale,5.776002461,B,1,42.39
Tomato,Summer,2021,2,888,574,Delhi,Retail,24.38154679,C,0,37.26
Cabbage,Winter,2024,3,191,361,Kolkata,Retail,75.14033455,B,0,44.92
Brinjal,Summer,2023,11,303,696,Hyderabad,Retail,69.94016071,C,1,55.94
Cauliflower,Summer,2024,10,581,513,Kolkata,Retail,78.93166692,A,1,57.22
Cauliflower,Summer,2024,9,754,595,Delhi,Retail,31.05871387,C,0,36.42
Potato,Summer,2024,10,801,882,Delhi,Retail,35.03476409,A,1,51.87
Tomato,Rainy,2023,5,729,808,Hyderabad,Wholesale,1.23518954,C,0,35.63
Cauliflower,Summer,2021,6,443,692,Delhi,Retail,12.31541325,C,0,42.95
Brinjal,Winter,2021,8,223,203,Mumbai,Retail,97.41280885,A,0,60.32
Brinjal,Winter,2023,12,649,590,Kolkata,Retail,97.55290948,A,1,65.33
Brinjal,Winter,2023,7,413,379,Bangalore,Retail,48.84065883,B,0,50.29
Tomato,Summer,2021,4,809,865,Delhi,Wholesale,3.76351457,C,0,35.24
Tomato,Summer,2023,1,296,627,Chennai,Wholesale,14.64946328,B,1,54.41
Carrot,Summer,2022,5,291,899,Mumbai,Retail,48.3146692,A,0,93.47
Cabbage,Winter,2024,3,784,249,Hyderabad,Retail,0.022768832,A,0,42.32
Potato,Winter,2022,4,759,890,Hyderabad,Retail,31.2370334,C,0,32.55
Tomato,Winter,2024,7,896,658,Delhi,Wholesale,32.01192693,A,0,46.65
Brinjal,Summer,2023,10,783,773,Hyderabad,Retail,35.42804974,A,1,69.32
Potato,Summer,2021,10,796,401,Hyderabad,Retail,99.50528242,C,1,28.52
Carrot,Summer,2024,5,796,896,Bangalore,Retail,19.62175177,B,0,58.33
Cabbage,Summer,2023,8,799,464,Chennai,Retail,78.4206739,A,0,41.35
Brinjal,Rainy,2021,5,913,879,Mumbai,Retail,58.62424718,A,0,62.89
Onion,Rainy,2021,10,199,690,Chennai,Retail,92.08362434,B,1,66.37
Cabbage,Summer,2021,10,903,897,Kolkata,Retail,97.80653528,B,1,40.02
Onion,Winter,2023,2,824,370,Hyderabad,Retail,2.879371215,A,0,48.65
Brinjal,Rainy,2022,9,935,859,Bangalore,Retail,3.180801853,C,0,44.31
Onion,Rainy,2023,1,895,217,Chennai,Retail,6.69359576,C,1,34.78
Onion,Summer,2023,1,406,406,Chennai,Retail,76.06681553,B,1,44.94
Cauliflower,Summer,2024,11,595,946,Chennai,Wholesale,50.83671538,B,1,46.25
Carrot,Winter,2021,5,675,266,Delhi,Retail,54.04152924,C,0,42.82
Cabbage,Rainy,2022,8,570,627,Bangalore,Retail,85.56190734,C,0,31.84
Cauliflower,Summer,2024,10,380,559,Delhi,Wholesale,18.68218198,B,1,46.46
Potato,Rainy,2024,3,630,679,Mumbai,Wholesale,0.824499984,C,0,26.9
Tomato,Summer,2023,7,507,215,Delhi,Retail,69.89018488,A,0,50.02
Cabbage,Rainy,2023,8,156,479,Kolkata,Retail,2.29617694,B,0,58.37
Onion,Winter,2021,8,702,396,Chennai,Retail,97.65912255,A,0,45.2
Cauliflower,Summer,2024,9,155,515,Mumbai,Retail,13.30034951,A,0,82.72
Brinjal,Summer,2023,9,259,741,Hyderabad,Wholesale,75.08868444,A,0,74.56
Cabbage,Summer,2021,2,236,872,Delhi,Retail,94.93322274,B,0,60.32
Cauliflower,Winter,2023,11,619,524,Kolkata,Retail,17.71327819,B,1,47.9
Tomato,Summer,2023,10,793,232,Bangalore,Retail,95.05816113,A,1,52.28
Cauliflower,Summer,2024,9,685,330,Kolkata,Wholesale,76.66558641,B,0,31.26
Carrot,Summer,2022,4,935,847,Mumbai,Wholesale,10.54048067,A,0,62.15
Carrot,Winter,2023,10,644,450,Bangalore,Wholesale,47.98128773,A,1,62.95
Cabbage,Summer,2023,12,365,886,Delhi,Retail,31.38479854,C,1,47.2
Potato,Summer,2023,2,805,264,Chennai,Retail,78.72711397,B,0,28.8
Onion,Winter,2021,9,766,611,Bangalore,Retail,84.84032511,B,0,38.78
Cauliflower,Rainy,2022,6,545,917,Mumbai,Retail,69.00438461,A,0,61.69
Tomato,Winter,2023,3,467,769,Mumbai,Retail,91.15142256,A,0,62.68
Tomato,Rainy,2024,8,431,922,Hyderabad,Retail,87.83024875,B,0,54.7
Brinjal,Rainy,2021,3,273,425,Kolkata,Retail,35.89654021,C,0,48.05
Tomato,Summer,2021,5,195,891,Kolkata,Wholesale,27.41625375,C,0,61.04
Carrot,Summer,2022,11,742,186,Hyderabad,Retail,91.12213164,C,1,43.87
Onion,Winter,2022,7,586,589,Bangalore,Wholesale,3.928920551,A,0,46.09
Cauliflower,Winter,2024,10,662,618,Mumbai,Retail,81.09134674,C,1,39.22
Onion,Summer,2022,2,713,796,Bangalore,Retail,86.32754222,B,0,41.58
Carrot,Summer,2021,2,553,170,Mumbai,Wholesale,77.15929546,B,0,41.68
Cauliflower,Winter,2022,8,595,787,Bangalore,Wholesale,20.48292908,C,0,34.91
Cauliflower,Rainy,2022,6,877,920,Chennai,Retail,58.40251014,A,0,55.12
Carrot,Rainy,2023,7,706,748,Delhi,Wholesale,84.24603187,C,0,40.93
Tomato,Summer,2024,12,582,941,Bangalore,Retail,11.16354977,A,1,71.35
Cabbage,Winter,2023,1,256,697,Mumbai,Wholesale,17.27559322,C,1,43.96
Brinjal,Summer,2021,12,477,348,Chennai,Retail,8.627687418,C,1,46.08
Onion,Rainy,2022,11,555,666,Mumbai,Wholesale,89.23904889,A,1,49.01
Carrot,Summer,2022,6,545,575,Chennai,Wholesale,76.61377217,C,0,41.15
Carrot,Summer,2023,7,170,703,Bangalore,Retail,40.15246443,C,0,71.73
Brinjal,Rainy,2022,2,278,810,Kolkata,Wholesale,22.81950356,A,0,77.77
Brinjal,Winter,2021,7,421,759,Mumbai,Wholesale,95.60201654,B,0,49.36
Brinjal,Summer,2024,3,813,777,Kolkata,Retail,21.46096804,C,0,43.97
Potato,Summer,2022,6,322,249,Delhi,Wholesale,15.89750595,A,0,35.38
Onion,Summer,2024,1,861,535,Delhi,Wholesale,64.07889024,C,1,29.77
Cabbage,Winter,2022,8,386,262,Kolkata,Wholesale,82.8484294,C,0,22.76
Onion,Summer,2023,8,213,286,Mumbai,Wholesale,53.59306554,A,0,47.36
Tomato,Summer,2024,7,794,739,Kolkata,Retail,21.925956,B,0,46.49
Onion,Rainy,2021,10,760,240,Hyderabad,Wholesale,45.23792386,A,1,41.29
Tomato,Summer,2022,5,814,428,Kolkata,Retail,60.3323922,C,0,35.12
